url,experimental_time_to_first_byte_p75,experimental_time_to_first_byte_good_density,experimental_time_to_first_byte_needs_improvement_density,experimental_time_to_first_byte_poor_density,first_contentful_paint_p75,first_contentful_paint_good_density,first_contentful_paint_needs_improvement_density,first_contentful_paint_poor_density,largest_contentful_paint_p75,largest_contentful_paint_good_density,largest_contentful_paint_needs_improvement_density,largest_contentful_paint_poor_density,cumulative_layout_shift_p75,cumulative_layout_shift_good_density,cumulative_layout_shift_needs_improvement_density,cumulative_layout_shift_poor_density,interaction_to_next_paint_p75,interaction_to_next_paint_good_density,interaction_to_next_paint_needs_improvement_density,interaction_to_next_paint_poor_density
https://www.nps.gov/buff/planyourvisit/steel-creek-campground.htm,337,0.9676,0.0246,0.0078,827,0.963,0.0153,0.0217,827,0.9416,0.0432,0.0152,0.24,0.5445,0.2209,0.2345,156,0.8,0.1784,0.0216
https://www.nps.gov/grsm/planyourvisit/balsam-mountain.htm,177,0.9735,0.0175,0.009,569,0.9832,0.0168,0,568,0.9724,0.0185,0.009,0.31,0.6219,0.0448,0.3333,,,,
https://www.nps.gov/cany/planyourvisit/dayusepermits.htm,287,0.9521,0.0236,0.0243,624,0.9623,0.0228,0.0149,716,0.9771,0.0179,0.005,0.14,0.7792,0.1971,0.0236,64,0.9767,0.0233,0
https://www.nps.gov/elis/planyourvisit/directions.htm,255,0.947,0.0416,0.0114,893,0.9309,0.0429,0.0262,1028,0.961,0.0275,0.0115,0.03,0.979,0.0159,0.0051,,,,
https://www.nps.gov/brca/planyourvisit/horse.htm,,,,,725,0.9032,0.0362,0.0606,920,0.9285,0.0338,0.0378,0.09,0.7524,0.1815,0.0662,,,,
https://www.nps.gov/drto/planyourvisit/permitted-tour-guides.htm,116,0.9841,0.0078,0.0082,355,0.9935,0,0.0065,359,0.9938,0,0.0062,0.01,0.9272,0.0728,0,96,0.9915,0.0085,0
https://www.nps.gov/dena/planyourvisit/hours.htm,413,0.954,0.0061,0.0399,1054,0.9182,0.0463,0.0356,1297,0.9501,0.0187,0.0312,0.22,0.4761,0.3155,0.2084,72,0.9737,0.0263,0
https://www.nps.gov/dena/planyourvisit/campgrounds.htm,335,0.9628,0.0218,0.0154,842,0.9688,0.0206,0.0106,986,0.9742,0.0146,0.0111,0.18,0.6062,0.3194,0.0744,79,0.9801,0.0133,0.0066
https://www.nps.gov/vafo/planyourvisit/conditions.htm,218,0.929,0.0532,0.0178,697,0.9228,0.0695,0.0077,920,0.9835,0.0165,0,0.05,0.803,0.0471,0.15,,,,
https://www.nps.gov/biso/planyourvisit/maps.htm,153,0.9763,0.0237,0,513,0.9622,0.0214,0.0164,801,0.9486,0.0404,0.0109,0.02,0.8355,0.153,0.0115,196,0.7565,0.1736,0.0699
https://www.nps.gov/stli/learn/historyculture/the-french-connection.htm,703,0.8288,0.1522,0.0189,1776,0.7842,0.1612,0.0546,2138,0.8498,0.1129,0.0373,0.04,0.9853,0.0099,0.0048,,,,
https://www.nps.gov/blri/planyourvisit/hiking.htm,188,0.9852,0.0148,0,583,0.9784,0.0216,0,614,0.9892,0.0108,0,0.01,0.8239,0.1343,0.0418,,,,
https://www.nps.gov/care/learn/historyculture/orchards.htm,332,0.9413,0.0443,0.0144,922,0.9393,0.0339,0.0268,1075,0.9584,0.028,0.0136,0.19,0.5779,0.3202,0.1019,,,,
https://www.nps.gov/choh/planyourvisit/paw-paw-tunnel.htm,413,0.8994,0.0588,0.0418,1018,0.9343,0.0323,0.0334,1158,0.9483,0.0275,0.0242,0.19,0.543,0.4049,0.0521,,,,
https://www.nps.gov/grsm/planyourvisit/permitsandreservations.htm,392,0.9242,0.0155,0.0603,819,0.9134,0.0462,0.0404,1036,0.907,0.0675,0.0255,0.20,0.6302,0.2432,0.1266,62,0.9906,0.0094,0
https://www.nps.gov/cong/planyourvisit/fees.htm,311,0.9331,0.0188,0.048,866,0.8871,0.0523,0.0606,930,0.9211,0.0322,0.0467,0.17,0.69,0.2924,0.0176,,,,
https://www.nps.gov/hosp/learn/historyculture/fordyce-bathhouse.htm,269,0.9249,0.0649,0.0103,814,0.933,0.0576,0.0094,1001,0.9641,0.0359,0,0.11,0.5909,0.3802,0.0289,,,,
https://www.nps.gov/places/000/the-ahwahnee.htm,235,0.9379,0.0538,0.0084,878,0.9575,0.0172,0.0253,959,0.9658,0.0171,0.0171,0.03,0.9917,0.0083,0,,,,
https://www.nps.gov/articles/white-sands-essentials.htm,122,0.992,0,0.008,420,0.9932,0,0.0068,422,0.9929,0,0.0071,0.00,1,0,0,62,0.9753,0.0124,0.0124
https://www.nps.gov/grsm/planyourvisit/wildlifeviewing.htm,231,0.9737,0.0094,0.0169,662,0.9711,0.0072,0.0217,778,0.9842,0,0.0158,0.06,0.7788,0.1185,0.1027,,,,
https://www.nps.gov/subjects/infrastructure/gaoa.htm,300,0.9344,0.0521,0.0135,830,0.9437,0.0288,0.0275,1086,0.9562,0.0145,0.0293,0.03,0.9713,0.0287,0,,,,
https://www.nps.gov/jela/planyourvisit/chalmette-battlefield.htm,,,,,914,0.956,0.0272,0.0168,1179,0.9685,0.0142,0.0173,0.21,0.5231,0.3568,0.1201,,,,
https://www.nps.gov/ever/planyourvisit/gcdirections.htm,194,0.9561,0.0325,0.0114,741,0.9827,0,0.0173,802,0.9825,0.009,0.0085,0.18,0.7288,0.1807,0.0905,,,,
https://www.nps.gov/apco/planyourvisit/hours.htm,293,0.9424,0.0331,0.0245,921,0.9217,0.0463,0.032,934,0.9674,0.0089,0.0237,0.00,1,0,0,,,,
https://www.nps.gov/blca/learn/news/road-improvement-projects-to-impact-black-canyon.htm,258,0.9847,0.0077,0.0077,706,0.9547,0.0295,0.0158,799,0.9732,0.0113,0.0155,0.00,0.9856,0.0144,0,,,,
https://www.nps.gov/pevi/learn/historyculture/battle_erie_detail.htm,461,0.9332,0.0544,0.0124,1415,0.8859,0.0621,0.052,1492,0.9023,0.0594,0.0382,0.04,1,0,0,,,,
https://www.nps.gov/subjects/cherryblossom/history-of-the-cherry-trees.htm,782,0.7973,0.1693,0.0334,1767,0.7747,0.1599,0.0654,2039,0.8769,0.0815,0.0416,0.03,0.9798,0.0133,0.007,,,,
https://www.nps.gov/cany/planyourvisit/horseshoecanyon.htm,392,0.9456,0.0473,0.0071,976,0.9192,0.0557,0.0251,1312,0.9207,0.0594,0.0199,0.20,0.5931,0.2926,0.1143,,,,
https://www.nps.gov/zion/planyourvisit/lifetime-passes.htm,302,0.9872,0.0128,0,873,0.9774,0.0226,0,1121,0.9625,0.0249,0.0126,0.21,0.57,0.325,0.105,,,,
https://www.nps.gov/libi/learn/historyculture/sitting-bull.htm,533,0.8668,0.1002,0.0329,1428,0.8416,0.1043,0.0541,1704,0.8899,0.0642,0.0458,0.19,0.4069,0.4377,0.1555,,,,
https://www.nps.gov/articles/plan-like-a-park-ranger-top-10-tips-for-visiting-canyonlands.htm,323,0.9386,0.0546,0.0068,856,0.9619,0.032,0.0061,870,0.9801,0.0131,0.0068,0.00,1,0,0,,,,
https://www.nps.gov/subjects/geology/radiometric-age-dating.htm,916,0.6733,0.2793,0.0473,2111,0.6711,0.2689,0.06,2415,0.8431,0.0967,0.0602,0.05,0.967,0.033,0,,,,
https://www.nps.gov/gaar/learn/nature/wood-frog-page-2.htm,517,0.8714,0.0784,0.0502,1448,0.8597,0.0862,0.0541,1716,0.895,0.0539,0.0511,0.04,1,0,0,,,,
https://www.nps.gov/grsm/planyourvisit/cataloochee-balsam.htm,268,0.9768,0.0232,0,707,0.9585,0.035,0.0065,842,0.9649,0.0277,0.0074,0.21,0.6393,0.2148,0.1459,104,0.9227,0.0583,0.0189
https://www.nps.gov/brca/planyourvisit/goodsandservices.htm,215,0.9709,0.0144,0.0147,608,0.9743,0.0131,0.0125,735,0.9759,0.0099,0.0142,0.04,0.8675,0.1076,0.0248,94,0.9677,0.0323,0
https://www.nps.gov/dewa/planyourvisit/index.htm,227,0.9806,0.013,0.0064,644,0.9676,0.0215,0.0109,868,0.9645,0.024,0.0115,0.16,0.7091,0.2585,0.0324,76,0.9729,0.0271,0
https://www.nps.gov/lavo/planyourvisit/summit-lake-campground.htm,464,0.9183,0.0521,0.0296,1084,0.9371,0.028,0.0349,1240,0.9378,0.0259,0.0363,0.23,0.6512,0.1637,0.1851,208,0.7172,0.2422,0.0406
https://www.nps.gov/foth/learn/historyculture/the-lincoln-conspirators.htm,422,0.9282,0.043,0.0288,1189,0.9062,0.0518,0.042,1353,0.9108,0.0478,0.0414,0.04,0.9725,0.0275,0,,,,
https://www.nps.gov/saju/learn/historyculture/san-cristobal.htm,369,0.9221,0.0594,0.0185,1071,0.9283,0.0501,0.0216,1085,0.9767,0.0175,0.0058,0.04,0.9885,0.0115,0,,,,
https://www.nps.gov/linc/planyourvisit/index.htm,279,0.964,0.027,0.009,725,0.9392,0.0385,0.0223,842,0.9548,0.0218,0.0235,0.00,1,0,0,,,,
https://www.nps.gov/isro/planyourvisit/sea-hunter-iii.htm,135,1,0,0,468,1,0,0,502,1,0,0,0.00,1,0,0,105,0.9875,0.0125,0
https://www.nps.gov/jotr/learn/nature/mammals.htm,355,0.9786,0.0214,0,809,0.9684,0.0216,0.0099,1023,0.9688,0.0207,0.0105,0.10,0.7797,0.1912,0.0291,,,,
https://www.nps.gov/cana/planyourvisit/maps.htm,177,0.9686,0.0248,0.0067,449,0.9774,0.0113,0.0113,548,0.9907,0.0029,0.0064,0.10,0.7594,0.2116,0.029,96,0.9199,0.0507,0.0294
https://www.nps.gov/piro/planyourvisit/waterfalls.htm,408,0.9392,0.0363,0.0245,1055,0.9203,0.0626,0.0171,1172,0.9653,0.023,0.0118,0.17,0.5688,0.403,0.0281,,,,
https://www.nps.gov/olym/planyourvisit/wic.htm,354,0.9234,0.0479,0.0288,757,0.9415,0.0422,0.0163,862,0.953,0.03,0.017,0.02,0.887,0.0972,0.0158,,,,
https://www.nps.gov/olym/planyourvisit/wilderness-map.htm,199,0.9571,0.0212,0.0218,546,0.9343,0.0329,0.0329,530,0.9685,0.0066,0.0249,0.01,0.9541,0.0223,0.0237,,,,
https://www.nps.gov/ocmu/planyourvisit/basicinfo.htm,157,0.9869,0.0131,0,517,0.9849,0.0053,0.0098,549,0.9892,0.0051,0.0057,0.07,0.8085,0.1482,0.0433,88,0.9918,0,0.0082
https://www.nps.gov/customcf/goldstar/voucher.htm,408,0.9561,0.0295,0.0144,991,0.9382,0.0537,0.008,1052,0.9641,0.012,0.024,0.00,1,0,0,,,,
https://www.nps.gov/cato/planyourvisit/campgrounds.htm,241,0.98,0.0132,0.0068,471,0.9812,0.0091,0.0098,521,0.9901,0.005,0.0049,0.00,1,0,0,60,0.993,0.007,0
https://www.nps.gov/cuis/planyourvisit/fees.htm,225,0.9755,0.0148,0.0097,612,0.9649,0.0234,0.0116,713,0.9775,0.0142,0.0083,0.19,0.702,0.1585,0.1395,,,,
https://www.nps.gov/thingstodo/the-rim-trail.htm,249,0.9558,0.0442,0,754,0.9801,0.0199,0,853,0.9889,0.0111,0,0.00,0.9793,0.0207,0,,,,
https://www.nps.gov/ever/planyourvisit/bird-watching-spots.htm,128,0.9592,0.0275,0.0133,515,0.964,0.036,0,574,0.9727,0.0273,0,0.04,0.8733,0.0886,0.0381,,,,
https://www.nps.gov/cong/fireflies.htm,335,0.9291,0.058,0.0129,988,0.964,0.0182,0.0178,1167,0.9713,0.016,0.0127,0.16,0.6159,0.3538,0.0303,,,,
https://www.nps.gov/samo/planyourvisit/paramountranch.htm,,,,,1115,0.8975,0.0579,0.0446,1344,0.9198,0.0599,0.0203,0.04,0.9806,0.0194,0,,,,
https://www.nps.gov/acad/planyourvisit/sieur-de-monts.htm,532,0.9027,0.0377,0.0595,1165,0.8774,0.0366,0.086,1414,0.9243,0.0361,0.0396,0.17,0.5609,0.389,0.0501,,,,
https://www.nps.gov/mora/planyourvisit/winter-travel.htm,233,0.9737,0.0263,0,726,0.9839,0.0161,0,787,0.9916,0.0084,0,0.00,1,0,0,,,,
https://www.nps.gov/places/endertsbeach.htm,,,,,984,0.9386,0.0216,0.0398,1142,0.9545,0.0069,0.0386,0.03,0.952,0.0435,0.0045,104,0.9157,0.0722,0.0121
https://www.nps.gov/band/planyourvisit/things2do.htm,318,0.9458,0.0382,0.016,845,0.9811,0.006,0.0129,870,0.9797,0.0203,0,0.14,0.6921,0.263,0.0449,72,0.9869,0,0.0131
https://www.nps.gov/cari/index.htm,539,0.8975,0.0729,0.0296,1037,0.8994,0.0583,0.0423,1588,0.8791,0.0903,0.0307,0.00,0.9851,0.0149,0,87,0.9374,0.0626,0
https://www.nps.gov/jeca/planyourvisit/discoverytour.htm,228,0.9789,0.0104,0.0107,609,0.9659,0.0295,0.0047,627,0.9877,0.0123,0,0.00,1,0,0,,,,
https://www.nps.gov/grca/planyourvisit/hike-tips.htm,257,0.9804,0.0196,0,670,0.9671,0.0242,0.0087,862,0.9872,0.0128,0,0.18,0.65,0.2586,0.0914,,,,
https://www.nps.gov/care/planyourvisit/hours.htm,308,0.9514,0.0188,0.0299,938,0.9544,0,0.0456,994,0.9576,0.0044,0.038,0.19,0.6338,0.321,0.0452,,,,
https://www.nps.gov/ever/planyourvisit/dryseason.htm,180,0.9783,0.0217,0,545,0.9695,0.0184,0.0121,666,0.9723,0.0138,0.0138,0.13,0.751,0.1618,0.0871,85,1,0,0
https://www.nps.gov/yell/planyourvisit/towerrplan.htm,574,0.8556,0.0978,0.0466,1235,0.9018,0.049,0.0492,1682,0.9001,0.0478,0.0521,0.21,0.4958,0.4039,0.1002,,,,
https://www.nps.gov/grca/learn/historyculture/associated-tribes.htm,441,0.9164,0.0381,0.0455,1253,0.8542,0.0887,0.0571,1806,0.8896,0.0658,0.0445,0.22,0.5553,0.2611,0.1836,148,0.8142,0.0857,0.1001
https://www.nps.gov/muwo/planyourvisit/directions.htm,282,0.9317,0.0593,0.0091,732,0.9354,0.0361,0.0285,758,0.9575,0.0111,0.0314,0.04,0.8539,0.1101,0.0361,110,0.9412,0.0242,0.0346
https://www.nps.gov/olsp/index.htm,527,0.9283,0.0585,0.0132,1138,0.9143,0.0611,0.0245,1433,0.9083,0.0774,0.0143,0.00,0.9889,0.0111,0,,,,
https://www.nps.gov/seki/planyourvisit/winteractivities.htm,257,0.9641,0.0176,0.0183,678,0.9664,0.0202,0.0134,868,0.9753,0.0181,0.0066,0.05,0.7822,0.1579,0.06,,,,
https://www.nps.gov/ever/planyourvisit/gbvc.htm,363,0.9014,0.0893,0.0093,1205,0.8596,0.091,0.0493,1427,0.9171,0.0302,0.0527,0.20,0.6257,0.3005,0.0738,97,0.936,0.0248,0.0391
https://www.nps.gov/chch/planyourvisit/index.htm,127,0.9808,0.0192,0,493,0.9771,0.0229,0,589,0.9943,0.0057,0,0.00,0.983,0.017,0,90,0.9738,0.0262,0
https://www.nps.gov/zion/planyourvisit/restaurants.htm,394,0.9112,0.0555,0.0333,856,0.927,0.0354,0.0376,988,0.9532,0.0189,0.0279,0.18,0.6417,0.2014,0.1568,,,,
https://www.nps.gov/katm/planyourvisit/directions.htm,220,0.9926,0,0.0074,572,0.9734,0.0069,0.0197,573,0.9929,0.0071,0,0.00,1,0,0,,,,
https://www.nps.gov/iafl/index.htm,373,0.9415,0.0348,0.0237,924,0.9495,0.0309,0.0196,1348,0.95,0.0159,0.0341,0.00,1,0,0,,,,
https://www.nps.gov/bith/planyourvisit/maps.htm,141,0.9773,0.0227,0,490,0.9855,0.0071,0.0073,592,0.9928,0.0072,0,0.20,0.6145,0.2997,0.0858,96,0.943,0.0381,0.0189
https://www.nps.gov/getinvolved/communities.htm,149,0.9704,0.0296,0,615,0.9863,0.0137,0,745,1,0,0,0.00,1,0,0,,,,
https://www.nps.gov/thingstodo/hike-riverside-walk.htm,372,0.9136,0.0593,0.0271,1139,0.9043,0.0437,0.0521,1160,0.9552,0.0095,0.0353,0.03,0.9829,0.0171,0,,,,
https://www.nps.gov/olym/planyourvisit/visiting-mora-and-rialto.htm,516,0.939,0.0309,0.0301,998,0.9515,0.024,0.0245,1030,0.9773,0.0041,0.0186,0.04,0.8492,0.1344,0.0164,,,,
https://www.nps.gov/grca/planyourvisit/sr-programs.htm,410,0.9588,0.0305,0.0107,990,0.9365,0.0319,0.0315,1089,0.9422,0.0325,0.0253,0.15,0.6933,0.25,0.0568,,,,
https://www.nps.gov/vafo/planyourvisit/trails.htm,,,,,725,0.9533,0.0189,0.0278,972,0.9755,0.0051,0.0195,0.21,0.6397,0.1951,0.1653,,,,
https://www.nps.gov/tule/index.htm,590,0.8825,0.0823,0.0352,1271,0.8998,0.0685,0.0317,1569,0.908,0.0604,0.0316,0.00,0.9808,0.0192,0,,,,
https://www.nps.gov/calo/planyourvisit/orv_ed_certificate.htm,,,,,846,0.9123,0.0486,0.0391,1181,0.9335,0.0309,0.0356,0.07,0.8979,0.0733,0.0289,,,,
https://www.nps.gov/mora/planyourvisit/pets.htm,301,0.9239,0.0377,0.0385,812,0.9383,0.026,0.0356,969,0.94,0.0233,0.0368,0.00,1,0,0,,,,
https://www.nps.gov/joda/planyourvisit/basicinfo.htm,301,0.9426,0.0522,0.0052,836,0.9579,0.0276,0.0145,1052,0.9529,0.0185,0.0287,0.21,0.5978,0.2289,0.1733,90,0.9773,0.0227,0
https://www.nps.gov/subjects/pets/visit.htm,203,0.967,0.0162,0.0167,585,0.9532,0.0234,0.0234,568,0.9672,0.0166,0.0161,0.02,0.9462,0.0464,0.0074,197,0.7466,0.1696,0.0837
https://www.nps.gov/moja/planyourvisit/conditions.htm,149,0.9768,0.0232,0,564,0.9697,0.01,0.0204,573,1,0,0,0.00,0.8046,0.093,0.1024,,,,
https://www.nps.gov/pais/planyourvisit/basicinfo.htm,211,0.9892,0.0056,0.0053,608,0.9763,0.0094,0.0143,731,0.9865,0.0135,0,0.00,0.9763,0.0237,0,,,,
https://www.nps.gov/acad/learn/photosmultimedia/photogallery.htm,304,0.971,0.029,0,789,0.9652,0.0348,0,988,0.9888,0.0112,0,0.18,0.6842,0.2489,0.0669,,,,
https://www.nps.gov/dena/planyourvisit/campground-riley.htm,433,0.9432,0.0375,0.0192,1035,0.9469,0.0441,0.0089,1163,0.9536,0.0377,0.0087,0.21,0.447,0.3946,0.1584,107,0.9199,0.0688,0.0114
https://www.nps.gov/grte/planyourvisit/bear_encounters.htm,252,0.9801,0.0104,0.0095,808,0.9317,0.0587,0.0097,991,0.9685,0.0315,0,0.04,0.8522,0.1383,0.0095,,,,
https://www.nps.gov/hosp/learn/historyculture/buckstaff-bathhouse.htm,156,0.9765,0.0074,0.0161,517,0.9603,0.026,0.0138,615,0.9558,0.0224,0.0218,0.09,0.7937,0.1928,0.0134,103,0.9423,0.0344,0.0233
https://www.nps.gov/hosp/learn/historyculture/index.htm,272,0.9331,0.0399,0.0271,765,0.9435,0.0232,0.0333,1124,0.9381,0.0252,0.0368,0.03,0.9162,0.0364,0.0474,,,,
https://www.nps.gov/cach/planyourvisit/index.htm,301,0.951,0.0419,0.0071,800,0.9472,0.0349,0.0179,956,0.9564,0.0252,0.0184,0.03,0.9944,0.0056,0,77,0.9423,0.0459,0.0117
https://www.nps.gov/articles/000/submarines-in-world-war-ii.htm,473,0.9022,0.0865,0.0113,1244,0.8848,0.0899,0.0253,1197,0.9514,0.0221,0.0266,0.07,0.9385,0.0405,0.021,,,,
https://www.nps.gov/havo/planyourvisit/hike_bc.htm,232,0.9728,0.0272,0,613,1,0,0,688,1,0,0,0.14,0.7286,0.2394,0.032,,,,
https://www.nps.gov/ozar/planyourvisit/camping-information.htm,212,0.9768,0.0044,0.0188,596,0.9722,0.0116,0.0162,726,0.9677,0.0109,0.0215,0.00,0.9889,0.0076,0.0035,79,0.9537,0.0463,0
https://www.nps.gov/mora/planyourvisit/carbon-river-and-mowich.htm,239,0.9712,0.0193,0.0095,695,0.9425,0.0494,0.0081,766,0.9787,0.0133,0.008,0.04,0.9832,0.0085,0.0083,,,,
https://www.nps.gov/gumo/planyourvisit/trails.htm,266,0.9621,0.0379,0,699,0.9682,0.0318,0,812,0.9834,0.0075,0.0091,0.06,0.8281,0.149,0.0229,78,0.9896,0.0104,0
https://www.nps.gov/tripideas/day-hikes-in-the-mammoth-area.htm,462,0.8893,0.0719,0.0387,672,0.9612,0.0072,0.0315,638,0.9843,0,0.0157,0.00,0.9774,0.0226,0,,,,
https://www.nps.gov/indu/planyourvisit/eatingsleeping.htm,124,0.9833,0.0079,0.0088,459,0.9795,0.0064,0.0141,522,0.9781,0.0073,0.0146,0.01,0.8139,0.1246,0.0615,86,0.9663,0.0337,0
https://www.nps.gov/wupa/planyourvisit/fees.htm,402,0.9484,0.0458,0.0057,1103,0.9264,0.0367,0.0369,1349,0.9367,0.0368,0.0265,0.03,0.9537,0.0308,0.0155,95,0.8937,0.1063,0
https://www.nps.gov/chic/planyourvisit/maps.htm,204,0.9813,0.0187,0,523,0.9881,0.0119,0,535,0.9841,0.0121,0.0038,0.01,1,0,0,,,,
https://www.nps.gov/hart/index.htm,458,0.9109,0.0516,0.0375,1047,0.8827,0.0746,0.0426,1323,0.9202,0.0444,0.0353,0.00,1,0,0,,,,
https://www.nps.gov/yell/planyourvisit/oldfaithfulvec.htm,484,0.8989,0.0474,0.0537,1282,0.9092,0.0446,0.0462,1591,0.9328,0.0281,0.0391,0.18,0.5628,0.3776,0.0595,79,0.9706,0.0294,0
https://www.nps.gov/subjects/volcanoes/volcanic-explosivity-index.htm,782,0.795,0.1843,0.0207,1786,0.774,0.1797,0.0463,2052,0.8613,0.1097,0.029,0.00,0.9736,0,0.0264,,,,
https://www.nps.gov/search/,670,0.8253,0.1439,0.0308,1137,0.922,0.0475,0.0305,1124,0.9652,0.021,0.0138,0.00,0.9959,0.0031,0.001,330,0.4455,0.4387,0.1158
https://www.nps.gov/apis/planyourvisit/fees.htm,403,0.9292,0.0558,0.015,1017,0.9067,0.0653,0.028,1241,0.9565,0.0289,0.0146,0.20,0.5445,0.3827,0.0728,,,,
https://www.nps.gov/laro/index.htm,373,0.9702,0.0062,0.0236,915,0.9587,0.0094,0.032,1395,0.9359,0.0305,0.0336,0.11,0.6855,0.247,0.0675,84,0.9459,0.031,0.023
https://www.nps.gov/glca/learn/historyculture/navajobridge.htm,,,,,2034,0.8403,0.1165,0.0432,2349,0.8719,0.0685,0.0597,0.04,0.9742,0.0198,0.006,,,,
https://www.nps.gov/thingstodo/hike-cadillac-south-ridge-trail.htm,392,0.9158,0.0317,0.0525,929,0.9172,0.021,0.0618,984,0.9442,0,0.0558,0.00,1,0,0,,,,
https://www.nps.gov/subjects/geology/plate-tectonics-hotspots.htm,1234,0.5693,0.3493,0.0814,2473,0.4893,0.3728,0.1379,2708,0.706,0.2048,0.0892,0.05,0.9715,0.0285,0,,,,
https://www.nps.gov/efmo/learn/historyculture/effigy-moundbuilders.htm,344,0.9499,0.042,0.008,958,0.9306,0.0463,0.0231,1173,0.9539,0.0225,0.0236,0.04,0.9834,0.0166,0,,,,
https://www.nps.gov/articles/000/cambrian-period.htm,1016,0.7158,0.2643,0.0199,2367,0.6479,0.2569,0.0952,2507,0.8274,0.1272,0.0454,0.10,0.626,0.3606,0.0134,,,,
https://www.nps.gov/stli/learn/management/security-standards-prohibited-items.htm,214,0.9821,0.0089,0.0091,604,0.9624,0.0092,0.0284,656,0.9664,0.0243,0.0093,0.00,0.9805,0.0195,0,,,,
https://www.nps.gov/cave/surface-hiking-trails.htm,258,0.9833,0,0.0167,313,0.9933,0,0.0067,315,0.9932,0,0.0068,0.00,1,0,0,,,,
https://www.nps.gov/stli/getinvolved/planning.htm,185,0.976,0.0158,0.0082,658,0.9922,0,0.0078,739,0.9909,0,0.0091,0.03,0.9644,0.0356,0,,,,
https://www.nps.gov/azru/planyourvisit/basicinfo.htm,348,0.9507,0.0323,0.017,970,0.9194,0.0622,0.0185,1138,0.9505,0.0285,0.021,0.05,0.9706,0.0242,0.0052,88,0.9755,0.0245,0
https://www.nps.gov/inde/planyourvisit/hours.htm,256,0.9558,0.0351,0.0091,517,0.97,0.0176,0.0124,607,0.9745,0.0195,0.006,0.00,0.9936,0.0064,0,,,,
https://www.nps.gov/goga/stbe.htm,,,,,899,0.9262,0.042,0.0317,1199,0.9439,0.0114,0.0447,0.18,0.4948,0.4515,0.0538,,,,
https://www.nps.gov/chir/learn/historyculture/pre-apache-wars.htm,438,0.8867,0.0678,0.0455,1149,0.887,0.0576,0.0555,1525,0.9199,0.0417,0.0384,0.15,0.6579,0.3421,0,,,,
https://www.nps.gov/indu/planyourvisit/cb16.htm,364,0.9661,0.0269,0.0069,992,0.9412,0.0407,0.0181,1183,0.9706,0.0227,0.0067,0.18,0.5789,0.345,0.0761,,,,
https://www.nps.gov/fosc/index.htm,514,0.8881,0.0713,0.0407,1264,0.8752,0.084,0.0409,1815,0.9032,0.0516,0.0452,0.11,0.6571,0.287,0.0559,96,0.9489,0.0511,0
https://www.nps.gov/articles/george-washington-and-the-cherry-tree.htm,712,0.8227,0.1668,0.0105,1679,0.8187,0.1457,0.0356,1738,0.9087,0.0524,0.0389,0.03,1,0,0,,,,
https://www.nps.gov/articles/spotted-lanternfly-101.htm,393,0.9362,0.0383,0.0255,1193,0.9095,0.0543,0.0362,1254,0.9328,0.0477,0.0195,0.08,0.8497,0.1436,0.0066,,,,
https://www.nps.gov/elis/planyourvisit/conditions.htm,111,0.9919,0.0081,0,386,0.9927,0.0073,0,434,0.992,0.008,0,0.00,0.8365,0.1016,0.0619,,,,
https://www.nps.gov/abli/planyourvisit/basicinfo.htm,,,,,594,0.9569,0.024,0.0191,,,,,0.04,0.9449,0.03,0.0251,,,,
https://www.nps.gov/thingstodo/bearfence-rock-scramble.htm,306,0.9619,0.0122,0.0258,912,0.9441,0.022,0.0339,1000,0.9527,0.0234,0.0239,0.03,1,0,0,,,,
https://www.nps.gov/pinn/planyourvisit/calendar.htm,126,0.9898,0.005,0.0052,469,0.9837,0.0108,0.0054,506,0.9919,0.0027,0.0054,0.14,0.7502,0.1352,0.1146,83,0.9858,0.0142,0
https://www.nps.gov/inde/learn/historyculture/places-firstbank.htm,507,0.9066,0.0597,0.0337,1494,0.8555,0.0786,0.0659,1696,0.8595,0.105,0.0354,0.00,0.9546,0.0216,0.0238,,,,
https://www.nps.gov/vall/planyourvisit/maps.htm,161,0.9922,0,0.0078,492,0.9839,0.0085,0.0076,630,0.9927,0,0.0073,0.18,0.7322,0.2124,0.0554,95,0.9096,0.0633,0.0271
https://www.nps.gov/mima/planyourvisit/the-battle-road-trail.htm,316,0.9505,0.0495,0,938,0.9606,0.0319,0.0075,1078,0.9766,0.0153,0.0082,0.20,0.5493,0.326,0.1247,104,0.9226,0.0774,0
https://www.nps.gov/stli/planyourvisit/conditions.htm,138,0.9751,0.0249,0,464,0.9944,0.0056,0,484,1,0,0,0.04,0.8839,0.0985,0.0176,79,0.9873,0.0127,0
https://www.nps.gov/biso/planyourvisit/hiking.htm,245,0.9406,0.0423,0.0171,700,0.956,0.0149,0.0291,964,0.9568,0.0276,0.0156,0.00,0.8811,0.1037,0.0152,,,,
https://www.nps.gov/puhe/learn/historyculture/kamehameha.htm,459,0.8932,0.0969,0.0099,1276,0.8993,0.0807,0.02,1429,0.9533,0.0274,0.0193,0.22,0.4733,0.3977,0.129,,,,
https://www.nps.gov/yell/learn/news/24030.htm,361,0.9292,0.0316,0.0392,1035,0.9165,0.0459,0.0376,1331,0.932,0.0276,0.0403,0.14,0.6065,0.3857,0.0077,,,,
https://www.nps.gov/care/planyourvisit/calendar.htm,167,0.9804,0.0196,0,501,0.9736,0.0264,0,532,0.9895,0.0105,0,0.19,0.6779,0.1589,0.1632,100,0.9169,0.0753,0.0078
